차종,공장명(국가),월,Korea,U.S.A,Canada,Mexico,Europe,Eastern Europe,Latin America,Middle East,Africa,Asia Pacific,India,China,연도
0,China Plants,1월,0,0,0,0,0,0,0,0,0.0,0,0,"1,468",2025
0,China Plants,1월,0,0,0,0,0,0,0,0,0.0,0,0,671,2025
0,China Plants,1월,0,0,0,0,0,275,0,0,0.0,0,0,214,2025
0,China Plants,1월,0,0,0,0,0,0,0,0,0.0,2,0,798,2025
0,China Plants,1월,0,0,0,"1,104",0,0,"1,036",434,45.0,511,0,19,2025
0,China Plants,1월,0,0,0,"1,301",0,0,669,"1,097",180.0,74,0,840,2025
0,China Plants,1월,0,0,0,0,0,0,0,0,0.0,0,0,121,2025
0,China Plants,1월,0,0,0,0,0,0,0,"1,748",0.0,0,0,855,2025
0,China Plants,1월,0,0,0,0,0,0,0,0,0.0,0,0,110,2025
0,China Plants,1월,0,0,0,0,0,0,104,3,5.0,362,0,103,2025
0,India Plant,1월,0,0,0,0,0,0,0,0,0.0,0,0,0,2025
0,India Plant,1월,0,0,0,0,0,0,52,0,919.0,86,"9,472",0,2025
0,India Plant,1월,0,0,0,0,0,0,148,0,138.0,106,"4,962",0,2025
0,India Plant,1월,0,0,0,0,0,47,153,241,25.0,21,"6,165",0,2025
0,India Plant,1월,0,0,0,0,0,0,0,0,0.0,0,0,0,2025
0,India Plant,1월,0,0,0,0,0,0,0,0,0.0,0,194,0,2025
0,HMGICs Plant,1월,0,0,0,0,0,0,0,0,0.0,0,0,0,2025
0,CKD,1월,0,0,0,0,0,0,0,266,0.0,33,0,0,2025
0,CKD,1월,0,0,0,0,0,0,0,0,0.0,18,0,0,2025
0,CKD,1월,0,0,0,0,0,248,0,0,0.0,128,0,0,2025
0,CKD,1월,0,0,0,0,0,0,0,0,0.0,0,0,0,2025
0,CKD,1월,0,0,0,0,0,0,0,0,0.0,8,0,0,2025
0,CKD,1월,0,0,0,0,0,0,0,0,0.0,0,0,0,2025
0,CKD,1월,0,0,0,0,0,"1,150",143,0,0.0,413,0,0,2025
0,CKD,1월,0,0,0,0,0,0,0,124,0.0,0,0,0,2025
0,CKD,1월,0,0,0,0,0,11,0,0,0.0,439,0,0,2025
0,CKD,1월,0,0,0,0,0,0,0,0,0.0,0,0,0,2025
0,CKD,1월,0,0,0,0,0,0,0,0,0.0,0,0,0,2025
0,CKD,1월,0,0,0,0,0,0,0,0,0.0,0,0,0,2025
0,CKD,1월,0,0,0,0,0,0,0,0,0.0,0,0,0,2025
0,CKD,1월,0,0,0,0,0,600,0,116,0.0,205,0,0,2025
0,CKD,1월,0,0,0,0,0,0,0,24,0.0,48,0,0,2025
0,CKD,1월,0,0,0,0,0,0,0,0,0.0,213,0,0,2025
0,CKD,1월,0,0,0,0,0,0,0,0,0.0,433,0,0,2025
0,CKD,1월,0,0,0,0,0,0,0,0,0.0,0,0,0,2025
0,CKD,1월,0,0,0,0,0,0,109,0,0.0,361,0,0,2025
0,Special Vehicle,1월,0,0,0,0,0,0,0,0,0.0,0,0,0,2025
0,Special Vehicle,1월,0,0,0,0,0,30,0,0,0.0,2,0,0,2025
0,Special Vehicle,1월,9,0,0,0,0,0,0,0,0.0,0,0,0,2025
0,Special Vehicle,1월,0,0,0,0,0,0,0,0,0.0,0,0,0,2025
0,Special Vehicle,1월,0,0,0,0,0,0,0,0,0.0,0,0,0,2025
0,Special Vehicle,1월,0,0,0,0,0,0,0,24,0.0,0,0,0,2025
0,Special Vehicle,1월,0,0,0,0,0,0,0,96,5.0,0,0,0,2025
0,Special Vehicle,1월,0,0,0,0,0,0,0,0,0.0,48,0,0,2025
