차량 구분,연도,월,수출량,차종,거래 유형,판매량,공장명(국가),공장 코드,공장판매량,현지판매량,지역명
상업용 차량,2023,1월,158.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,동유럽/구소련
상업용 차량,2023,1월,764.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중남미
상업용 차량,2023,1월,1733.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중동/아프리카
상업용 차량,2023,1월,359.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,아시아/태평양
상업용 차량,2023,1월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중국
상업용 차량,2023,1월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,인도
승용차,2023,1월,1048.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,미국
승용차,2023,1월,94.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,캐나다
승용차,2023,1월,86.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,멕시코
승용차,2023,1월,10216.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,유럽연합+EFTA
승용차,2023,1월,1224.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,동유럽/구소련
승용차,2023,1월,1688.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중남미
승용차,2023,1월,4640.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중동/아프리카
승용차,2023,1월,2206.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,아시아/태평양
승용차,2023,1월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중국
승용차,2023,1월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,인도
일반 차량,2023,1월,0.0,Bongo / Frontier,내수,3580.0,China Plants,DYK,0.0,0.0,아시아/태평양
일반 차량,2023,1월,0.0,Bongo / Frontier,수출,3014.0,China Plants,DYK,0.0,0.0,아시아/태평양
총합,2023,1월,34104.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,미국
총합,2023,1월,5958.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,캐나다
총합,2023,1월,648.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,멕시코
총합,2023,1월,27093.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,유럽연합+EFTA
총합,2023,1월,4314.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,동유럽/구소련
총합,2023,1월,4110.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중남미
총합,2023,1월,10333.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중동/아프리카
총합,2023,1월,12099.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,아시아/태평양
총합,2023,1월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중국
총합,2023,1월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,인도
특수 차량,2023,1월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,미국
특수 차량,2023,1월,0.0,Bongo / Frontier,수출,141.0,China Plants,DYK,0.0,0.0,미국
특수 차량,2023,1월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,캐나다
특수 차량,2023,1월,0.0,Bongo / Frontier,수출,141.0,China Plants,DYK,0.0,0.0,캐나다
특수 차량,2023,1월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,멕시코
특수 차량,2023,1월,0.0,Bongo / Frontier,수출,141.0,China Plants,DYK,0.0,0.0,멕시코
특수 차량,2023,1월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,유럽연합+EFTA
특수 차량,2023,1월,0.0,Bongo / Frontier,수출,141.0,China Plants,DYK,0.0,0.0,유럽연합+EFTA
특수 차량,2023,1월,60.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,동유럽/구소련
특수 차량,2023,1월,60.0,Bongo / Frontier,수출,141.0,China Plants,DYK,0.0,0.0,동유럽/구소련
특수 차량,2023,1월,50.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중남미
특수 차량,2023,1월,50.0,Bongo / Frontier,수출,141.0,China Plants,DYK,0.0,0.0,중남미
특수 차량,2023,1월,1.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중동/아프리카
특수 차량,2023,1월,1.0,Bongo / Frontier,수출,141.0,China Plants,DYK,0.0,0.0,중동/아프리카
특수 차량,2023,1월,30.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,아시아/태평양
특수 차량,2023,1월,30.0,Bongo / Frontier,수출,141.0,China Plants,DYK,0.0,0.0,아시아/태평양
특수 차량,2023,1월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중국
특수 차량,2023,1월,0.0,Bongo / Frontier,수출,141.0,China Plants,DYK,0.0,0.0,중국
특수 차량,2023,1월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,인도
특수 차량,2023,1월,0.0,Bongo / Frontier,수출,141.0,China Plants,DYK,0.0,0.0,인도
휴양용 차량,2023,1월,33056.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,미국
휴양용 차량,2023,1월,5864.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,캐나다
휴양용 차량,2023,1월,562.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,멕시코
휴양용 차량,2023,1월,16877.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,유럽연합+EFTA
휴양용 차량,2023,1월,2032.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,동유럽/구소련
휴양용 차량,2023,1월,1248.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중남미
휴양용 차량,2023,1월,3959.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중동/아프리카
휴양용 차량,2023,1월,6120.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,아시아/태평양
휴양용 차량,2023,1월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중국
휴양용 차량,2023,1월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,인도
CKD(모듈형 조립 방식),2023,2월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,미국
CKD(모듈형 조립 방식),2023,2월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,캐나다
CKD(모듈형 조립 방식),2023,2월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,멕시코
CKD(모듈형 조립 방식),2023,2월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,유럽연합+EFTA
CKD(모듈형 조립 방식),2023,2월,1320.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,동유럽/구소련
CKD(모듈형 조립 방식),2023,2월,420.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중남미
CKD(모듈형 조립 방식),2023,2월,120.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중동/아프리카
CKD(모듈형 조립 방식),2023,2월,4184.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,아시아/태평양
CKD(모듈형 조립 방식),2023,2월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중국
CKD(모듈형 조립 방식),2023,2월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,인도
상업용 차량,2023,2월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,미국
상업용 차량,2023,2월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,캐나다
상업용 차량,2023,2월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,멕시코
상업용 차량,2023,2월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,유럽연합+EFTA
상업용 차량,2023,2월,117.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,동유럽/구소련
상업용 차량,2023,2월,1048.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중남미
상업용 차량,2023,2월,1521.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중동/아프리카
상업용 차량,2023,2월,448.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,아시아/태평양
상업용 차량,2023,2월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중국
상업용 차량,2023,2월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,인도
승용차,2023,2월,633.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,미국
승용차,2023,2월,173.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,캐나다
승용차,2023,2월,139.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,멕시코
승용차,2023,2월,12757.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,유럽연합+EFTA
승용차,2023,2월,1207.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,동유럽/구소련
승용차,2023,2월,1859.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중남미
승용차,2023,2월,5516.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중동/아프리카
승용차,2023,2월,1781.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,아시아/태평양
승용차,2023,2월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중국
승용차,2023,2월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,인도
일반 차량,2023,2월,0.0,Bongo / Frontier,내수,8977.0,China Plants,DYK,0.0,0.0,아시아/태평양
일반 차량,2023,2월,0.0,Bongo / Frontier,수출,3134.0,China Plants,DYK,0.0,0.0,아시아/태평양
총합,2023,2월,30330.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,미국
총합,2023,2월,6817.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,캐나다
총합,2023,2월,2491.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,멕시코
총합,2023,2월,29763.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,유럽연합+EFTA
총합,2023,2월,4866.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,동유럽/구소련
총합,2023,2월,4625.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중남미
총합,2023,2월,10724.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중동/아프리카
총합,2023,2월,11562.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,아시아/태평양
총합,2023,2월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중국
총합,2023,2월,152.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,인도
특수 차량,2023,2월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,미국
특수 차량,2023,2월,0.0,Bongo / Frontier,수출,36.0,China Plants,DYK,0.0,0.0,미국
특수 차량,2023,2월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,캐나다
특수 차량,2023,2월,0.0,Bongo / Frontier,수출,36.0,China Plants,DYK,0.0,0.0,캐나다
특수 차량,2023,2월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,멕시코
특수 차량,2023,2월,0.0,Bongo / Frontier,수출,36.0,China Plants,DYK,0.0,0.0,멕시코
특수 차량,2023,2월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,유럽연합+EFTA
특수 차량,2023,2월,0.0,Bongo / Frontier,수출,36.0,China Plants,DYK,0.0,0.0,유럽연합+EFTA
특수 차량,2023,2월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,동유럽/구소련
특수 차량,2023,2월,0.0,Bongo / Frontier,수출,36.0,China Plants,DYK,0.0,0.0,동유럽/구소련
특수 차량,2023,2월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중남미
특수 차량,2023,2월,0.0,Bongo / Frontier,수출,36.0,China Plants,DYK,0.0,0.0,중남미
특수 차량,2023,2월,4.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중동/아프리카
특수 차량,2023,2월,4.0,Bongo / Frontier,수출,36.0,China Plants,DYK,0.0,0.0,중동/아프리카
특수 차량,2023,2월,32.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,아시아/태평양
특수 차량,2023,2월,32.0,Bongo / Frontier,수출,36.0,China Plants,DYK,0.0,0.0,아시아/태평양
특수 차량,2023,2월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중국
특수 차량,2023,2월,0.0,Bongo / Frontier,수출,36.0,China Plants,DYK,0.0,0.0,중국
특수 차량,2023,2월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,인도
특수 차량,2023,2월,0.0,Bongo / Frontier,수출,36.0,China Plants,DYK,0.0,0.0,인도
휴양용 차량,2023,2월,29697.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,미국
휴양용 차량,2023,2월,6644.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,캐나다
휴양용 차량,2023,2월,2352.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,멕시코
휴양용 차량,2023,2월,17006.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,유럽연합+EFTA
휴양용 차량,2023,2월,2222.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,동유럽/구소련
휴양용 차량,2023,2월,1298.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중남미
휴양용 차량,2023,2월,3563.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중동/아프리카
휴양용 차량,2023,2월,5117.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,아시아/태평양
휴양용 차량,2023,2월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중국
휴양용 차량,2023,2월,152.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,인도
CKD(모듈형 조립 방식),2023,3월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,미국
CKD(모듈형 조립 방식),2023,3월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,캐나다
CKD(모듈형 조립 방식),2023,3월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,멕시코
CKD(모듈형 조립 방식),2023,3월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,유럽연합+EFTA
CKD(모듈형 조립 방식),2023,3월,880.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,동유럽/구소련
CKD(모듈형 조립 방식),2023,3월,540.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중남미
CKD(모듈형 조립 방식),2023,3월,120.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중동/아프리카
CKD(모듈형 조립 방식),2023,3월,3464.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,아시아/태평양
CKD(모듈형 조립 방식),2023,3월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중국
CKD(모듈형 조립 방식),2023,3월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,인도
상업용 차량,2023,3월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,미국
상업용 차량,2023,3월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,캐나다
상업용 차량,2023,3월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,멕시코
상업용 차량,2023,3월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,유럽연합+EFTA
상업용 차량,2023,3월,157.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,동유럽/구소련
상업용 차량,2023,3월,995.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중남미
상업용 차량,2023,3월,1553.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중동/아프리카
상업용 차량,2023,3월,298.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,아시아/태평양
상업용 차량,2023,3월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중국
상업용 차량,2023,3월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,인도
승용차,2023,3월,627.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,미국
승용차,2023,3월,28.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,캐나다
승용차,2023,3월,66.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,멕시코
승용차,2023,3월,12724.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,유럽연합+EFTA
승용차,2023,3월,1390.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,동유럽/구소련
승용차,2023,3월,2189.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중남미
승용차,2023,3월,6630.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중동/아프리카
승용차,2023,3월,2515.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,아시아/태평양
승용차,2023,3월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중국
승용차,2023,3월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,인도
일반 차량,2023,3월,0.0,Bongo / Frontier,내수,6806.0,China Plants,DYK,0.0,0.0,아시아/태평양
일반 차량,2023,3월,0.0,Bongo / Frontier,수출,3003.0,China Plants,DYK,0.0,0.0,아시아/태평양
총합,2023,3월,32612.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,미국
총합,2023,3월,5705.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,캐나다
총합,2023,3월,2120.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,멕시코
총합,2023,3월,33563.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,유럽연합+EFTA
총합,2023,3월,5377.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,동유럽/구소련
총합,2023,3월,5865.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중남미
총합,2023,3월,11625.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중동/아프리카
총합,2023,3월,13545.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,아시아/태평양
총합,2023,3월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중국
총합,2023,3월,298.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,인도
특수 차량,2023,3월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,미국
특수 차량,2023,3월,0.0,Bongo / Frontier,수출,15.0,China Plants,DYK,0.0,0.0,미국
특수 차량,2023,3월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,캐나다
특수 차량,2023,3월,0.0,Bongo / Frontier,수출,15.0,China Plants,DYK,0.0,0.0,캐나다
특수 차량,2023,3월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,멕시코
특수 차량,2023,3월,0.0,Bongo / Frontier,수출,15.0,China Plants,DYK,0.0,0.0,멕시코
특수 차량,2023,3월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,유럽연합+EFTA
특수 차량,2023,3월,0.0,Bongo / Frontier,수출,15.0,China Plants,DYK,0.0,0.0,유럽연합+EFTA
특수 차량,2023,3월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,동유럽/구소련
특수 차량,2023,3월,0.0,Bongo / Frontier,수출,15.0,China Plants,DYK,0.0,0.0,동유럽/구소련
특수 차량,2023,3월,21.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중남미
특수 차량,2023,3월,21.0,Bongo / Frontier,수출,15.0,China Plants,DYK,0.0,0.0,중남미
특수 차량,2023,3월,5.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중동/아프리카
특수 차량,2023,3월,5.0,Bongo / Frontier,수출,15.0,China Plants,DYK,0.0,0.0,중동/아프리카
특수 차량,2023,3월,10.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,아시아/태평양
특수 차량,2023,3월,10.0,Bongo / Frontier,수출,15.0,China Plants,DYK,0.0,0.0,아시아/태평양
특수 차량,2023,3월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중국
특수 차량,2023,3월,0.0,Bongo / Frontier,수출,15.0,China Plants,DYK,0.0,0.0,중국
특수 차량,2023,3월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,인도
특수 차량,2023,3월,0.0,Bongo / Frontier,수출,15.0,China Plants,DYK,0.0,0.0,인도
휴양용 차량,2023,3월,31985.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,미국
휴양용 차량,2023,3월,5677.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,캐나다
휴양용 차량,2023,3월,2054.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,멕시코
휴양용 차량,2023,3월,20839.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,유럽연합+EFTA
휴양용 차량,2023,3월,2950.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,동유럽/구소련
휴양용 차량,2023,3월,2120.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중남미
휴양용 차량,2023,3월,3317.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중동/아프리카
휴양용 차량,2023,3월,7258.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,아시아/태평양
휴양용 차량,2023,3월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중국
휴양용 차량,2023,3월,298.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,인도
CKD(모듈형 조립 방식),2023,4월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,미국
CKD(모듈형 조립 방식),2023,4월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,캐나다
CKD(모듈형 조립 방식),2023,4월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,멕시코
CKD(모듈형 조립 방식),2023,4월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,유럽연합+EFTA
CKD(모듈형 조립 방식),2023,4월,1040.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,동유럽/구소련
CKD(모듈형 조립 방식),2023,4월,540.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중남미
CKD(모듈형 조립 방식),2023,4월,80.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중동/아프리카
CKD(모듈형 조립 방식),2023,4월,2536.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,아시아/태평양
CKD(모듈형 조립 방식),2023,4월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,중국
CKD(모듈형 조립 방식),2023,4월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,인도
상업용 차량,2023,4월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,미국
상업용 차량,2023,4월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,캐나다
상업용 차량,2023,4월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,멕시코
상업용 차량,2023,4월,0.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,유럽연합+EFTA
상업용 차량,2023,4월,259.0,Bongo / Frontier,내수,0.0,China Plants,DYK,0.0,0.0,동유럽/구소련
