공장명(국가),차종,거래 구분,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12, 2025-01 , 2025-02 
중국 (베이징),Elantra(XD),내수, 629 , 294 , 504 ," 1,047 ", 912 , 383 , 70 ,1 ,,,51 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중국 (베이징),Elantra(HD),내수, 964 , 99 , 409 , 939 ," 8,775 "," 2,563 "," 1,013 ",920 ,831 ,"1,100 ","1,701 ","1,778 ", 497 , 861 ," 2,301 "," 2,198 "," 3,110 "," 2,298 "," 1,256 ","1,428 ","1,661 ",900 ,"1,495 ","1,610 ", 811 , 518 ," 1,293 "," 2,052 "," 1,601 "," 1,950 "," 1,282 ","1,313 ","1,163 ",998 ,"1,334 ","1,246 "," 1,001 ", 829 ," 1,560 ", 989 , 957 ," 1,088 ", 518 ,718 ,554 ,675 ,638 ,730 , 70 , 18 , 124 , 144 , 111 , 33 , - ,- ,- ,- ,- ,- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중국 (베이징),Elantra (HDc EV),내수,,,,,,,,,,,,,,,,,,,,260 ,30 ,74 ,52 ,4 ,,, 1 ,, 1 ,,,,,200 ,75 ,102 , 37 , 9 , 55 , 272 , 188 , 164 , 32 ,,,,,20 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중국 (베이징),Elantra(MD),내수," 17,875 "," 14,540 "," 22,391 "," 19,007 "," 18,152 "," 19,532 "," 14,146 ","20,199 ","28,120 ","21,519 ","28,273 ","30,050 "," 19,097 "," 15,860 "," 7,886 "," 6,246 "," 5,792 "," 6,585 "," 8,338 ","5,137 ","6,332 ","10,867 ","10,870 ","15,038 "," 3,496 "," 1,746 "," 2,584 ", 151 , 37 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중국 (베이징), Celesta (ID),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 2,645 ", 54 ," 2,641 "," 3,231 "," 6,237 "," 8,727 "," 5,475 ","4,463 ","6,980 ","7,439 ","10,890 ","6,977 "," 2,855 "," 1,710 "," 3,016 "," 4,002 "," 3,398 "," 3,366 "," 3,861 ","2,386 ","2,090 ",743 ,"1,652 ","2,917 "," 3,599 "," 3,332 "," 3,217 "," 1,418 "," 1,268 "," 1,436 "," 2,893 "," 1,935 "," 2,164 "," 1,730 "," 1,441 "," 1,816 ", 764 ," 1,116 "," 1,560 ", 165 , - , - , - , - , - , - , - , 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
중국 (베이징), Elantra (AD),내수,, 223 ," 10,880 "," 14,665 "," 11,884 "," 13,127 "," 10,223 ","10,166 ","13,322 ","10,332 ","14,755 ","22,633 "," 6,549 "," 6,600 "," 5,625 "," 2,741 "," 2,686 "," 2,396 "," 11,090 ","11,977 ","14,902 ","14,099 ","20,332 ","20,492 "," 14,852 "," 9,831 "," 18,620 "," 19,300 "," 18,045 "," 20,120 "," 11,816 ","21,361 ","24,888 ","16,576 ","19,749 ","21,726 "," 3,249 "," 6,276 "," 10,990 "," 10,036 "," 6,635 "," 10,597 "," 10,492 ","11,772 ","13,226 ","11,334 ","13,032 ","16,865 "," 8,547 ", 327 ," 6,352 "," 7,245 "," 8,772 "," 7,894 "," 6,202 ","11,757 ",76 ,242 ,(99) ,- , - , 100 , - , - , 1 , - , - ,- ,- ,- ,- ,- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중국 (베이징),Elantra (AD PHEV),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 319 , 55 , 215 , 22 , 55 , 17 , 2 ,14 ,4 ,6 ,5 ,71 , 32 , - , 207 , 136 , 161 , 47 , 2 ,- ,- ,136 ,88 ,7 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중국 (베이징), Elantra (CN7),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,723 ","8,314 ","11,861 ","19,433 "," 16,961 "," 5,488 "," 11,440 "," 7,614 "," 10,587 "," 10,290 "," 8,381 ","8,816 ","7,819 ","13,068 ","13,366 ","17,009 "," 7,271 "," 3,761 "," 5,080 "," 4,014 "," 3,789 "," 8,580 "," 11,226 "," 9,403 "," 13,851 "," 11,562 "," 8,879 "," 8,129 "," 5,212 "," 6,891 "," 12,425 "," 7,340 "," 9,612 "," 10,598 "," 5,098 "," 9,823 "," 10,566 "," 9,526 "," 11,775 "," 14,579 "," 7,008 "," 6,631 "," 12,105 "," 5,301 "," 7,129 "," 5,845 "," 1,803 "," 3,054 "," 3,843 "," 2,373 "," 2,396 "," 3,149 "," 5,390 "," 3,226 "
중국 (베이징),Elantra(ID),내수,,,,,,,,,,,,,,," 8,018 "," 3,965 "," 2,423 "," 1,002 ", 710 ,615 ,531 ,392 ,782 ,"2,264 ", 85 , 51 , 143 ," 4,384 "," 5,940 "," 11,485 "," 3,016 ","7,955 ","6,087 ","4,894 ","5,872 ","9,879 ",,,,,,, 33 ,189 ,192 ,91 ,157 ,543 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중국 (베이징),La festa(SQ),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,688 ","8,063 ","9,220 ",,,,,,,,,,,,," 3,026 ", 99 ," 3,806 "," 4,421 "," 3,434 "," 3,689 "," 2,970 ","2,422 ","2,905 ","3,381 ","2,101 ","1,870 "," 1,448 "," 1,002 "," 2,020 ", 880 , 506 , 614 , 230 ,72 ,3 ,"1,181 ",273 ,20 , - , - , - , - , 1 , - , - , - , - , 132 , 758 , 879 , 398 , 614 , 519 , 159 , 124 , 396 , 48 , 71 , 101 , 67 , 34 , 23 , 52 , 10 , 326 , 604 , - , - , - , 2 , 3 , - , - , - , 1 , - 
중국 (베이징),La festa (SQ EV),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 166 ," 2,961 "," 6,027 "," 5,912 "," 4,691 "," 7,389 "," 6,483 ","8,901 ","7,970 ","9,965 ","9,108 ","11,540 ", 83 , 73 , 455 , 252 , 126 , 178 , 16 ,19 ,27 ,91 ,61 ,35 , 13 , 3 , 10 , 29 , 84 , 346 , 10 ,162 ,227 ,260 ,43 ,54 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,,
중국 (베이징), Mistra (CF),내수," 9,434 "," 6,000 "," 11,164 "," 11,293 "," 13,156 "," 14,917 "," 10,059 ","11,345 ","14,770 ","14,481 ","15,950 ","15,685 "," 11,790 "," 8,889 "," 9,559 "," 8,435 "," 8,975 "," 7,965 "," 10,271 ","10,303 ","15,181 ","12,873 ","14,903 ","15,520 "," 11,994 "," 8,515 "," 15,222 "," 13,547 "," 9,153 "," 13,347 "," 2,045 ","5,432 ","5,291 ","6,262 ","3,505 ","4,805 "," 10,240 "," 7,069 "," 7,565 "," 5,830 "," 4,857 "," 6,398 "," 6,291 ","9,444 ","13,418 ","7,724 ","6,866 ","10,537 "," 1,505 ", 41 ," 1,517 "," 1,558 "," 3,286 "," 2,523 "," 2,045 ","2,074 ","3,082 ","2,438 ",449 ,130 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중국 (베이징), Mistra (DU2),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - ,- ,- ,- ,- ,"1,001 ", 424 , 556 ," 1,733 ", 992 , 465 , 256 , 228 ,212 ,157 ,168 ,296 ,216 , 94 , 12 , 16 , 32 , 25 , 20 , 23 , 8 , 11 , 8 , 13 , 128 , 8 , 1 , 1 , 2 , 2 , 1 , - , 20 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
중국 (베이징),Mistra (DU2 EV),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 759 ," 1,709 "," 2,151 "," 2,545 "," 4,016 "," 4,710 "," 4,171 ","4,584 ","3,641 ","4,641 ","3,955 ","3,827 ",,,,,,,,,,,,, - , - , 34 , 2 , 4 , 8 , 8 ,6 ,7 ,- ,10 ,39 , 14 , 7 , 3 , 15 , 3 , 19 , 32 , 18 , 43 , 41 , 28 , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,,
중국 (베이징),Sonata(EF),내수, 75 , 60 , 647 , 596 , 377 , 303 ," 1,481 ",132 ,325 ,131 ,585 ,611 ," 1,241 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중국 (베이징),Sonata(YF),내수, 677 , 93 , 201 ," 2,909 ", 499 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중국 (베이징),Sonata(LF),내수," 3,979 "," 2,919 "," 3,565 "," 4,313 "," 2,805 "," 2,276 "," 1,465 ",948 ,"1,446 ","1,941 ","3,041 ","2,921 "," 1,406 ", 916 , 987 ," 1,034 ", 597 ," 1,366 ", 830 ,357 ,"2,079 ","1,145 ",754 ,"1,289 ", 432 , 192 ," 1,029 ", 808 , 544 , 351 , 117 ,556 ,313 ,"1,340 ",439 ,572 , 241 , 173 , 192 , 253 , 185 , 177 , 63 ,99 ,106 ,155 ,514 ,258 ,,,,,, - , - ,- ,- ,- ,- ,- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중국 (베이징), Sonata (DN8c),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 896 ," 3,304 ","3,664 ","2,882 ","1,916 ",436 ,"1,102 ", 771 , 395 , 663 , 827 , 956 , 252 , 310 ,375 ,401 ,"1,141 ","1,218 ","1,014 ", 69 , 129 , 141 , 55 , 30 , 388 , 292 , 490 , 653 , 469 , 543 , 478 , 165 , 224 , 212 , 170 , 293 , 298 , 145 , 306 , 188 , 144 , 155 , 174 , 22 , 273 ," 1,103 "," 2,038 "," 2,088 "," 1,913 ", 821 , 770 , 767 , 756 , 985 ," 1,248 "," 1,207 ", 794 
중국 (베이징),Sonata (LF HEV),내수,,,,, 3 , 373 , 137 ,22 ,85 ,55 ,231 ,209 , 13 , 5 , 22 , 63 , 29 , 782 , 396 ,93 ,121 ,83 ,201 ,226 , 40 , 1 , 85 , 229 , 318 , 189 , 25 ,101 ,92 ,"1,062 ",51 ,61 , 3 , 48 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중국 (베이징),Sonata (LF PHEV),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348 ,145 ,91 ,68 ,179 , 34 , 35 , 87 , 132 , 118 , 140 , 12 ,33 ,27 ,88 ,155 ,245 ,,, 19 , 99 , 2 , 6 , 126 ,271 ,116 ,315 ,"1,471 ",101 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중국 (베이징), KU (MPV),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - ,,,,,, - , - , - , - , - , - , - ,738 ,820 ,"1,089 ","3,158 ","2,162 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중국 (베이징), Ensino (OS),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8 ,, 3 , 117 , 60 , 82 , 40 ,37 ,72 ,20 ,30 ,24 , - , 5 , - , - , 2 , - , - ,- ,- ,- ,1 ,- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중국 (베이징), Ensino EV (OS EV),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 81 , 4 , 72 , 32 , 87 , 64 , 31 ,9 ,29 ,54 ,32 ,83 , 11 , 4 , 12 , 29 , 29 , 437 , 2 ,71 ,7 ,- ,1 ,- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중국 (베이징),ix25(GC),내수," 8,541 "," 7,197 "," 10,382 "," 9,181 "," 10,126 "," 9,755 "," 5,260 ","7,906 ","7,760 ","8,044 ","11,997 ","17,319 "," 6,304 "," 6,021 "," 3,782 "," 1,428 "," 1,507 "," 1,148 "," 1,068 ","1,122 ","4,563 ","6,076 ","6,318 ","9,383 "," 2,735 "," 1,759 "," 4,001 "," 6,246 "," 7,347 "," 9,460 "," 2,989 ","8,102 ","7,833 ","9,001 ","7,205 ","8,875 "," 1,206 "," 3,282 "," 4,242 "," 2,460 "," 1,250 "," 3,948 ", 856 ,"2,334 ","2,967 ","1,594 ",24 ,17 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중국 (베이징), Custo (KU),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 2,461 ", 853 , 853 , 797 , 628 , 949 ," 1,203 "," 1,730 "," 1,623 "," 1,136 ", 500 , 945 , 447 , 463 , 788 ," 1,348 "," 1,121 "," 1,279 "," 1,342 "," 1,421 "," 1,642 "," 1,156 ", 680 ," 1,095 ", 748 , 423 , 891 , 482 ," 1,047 ", 905 , 635 , 851 ," 1,112 "," 1,273 ", 800 ," 1,443 ", 864 , 654 
중국 (베이징),ix25(SU2),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,388 ","4,694 ","4,591 ","6,706 "," 3,834 ", 71 ," 4,354 "," 3,986 "," 2,752 "," 2,838 "," 2,059 ","1,762 ","3,192 ","4,030 ","5,352 ","4,067 "," 2,549 "," 1,071 "," 2,116 "," 1,541 "," 2,798 "," 1,959 ", 963 ,"1,051 ","1,132 ",299 ,608 ,114 , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 2,595 "," 2,012 "," 3,779 ", 624 , 908 , 991 , 387 , 324 , 628 , 780 , 466 ," 1,758 ",,
중국 (베이징),Kona(OS),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,," 4,385 ", 604 , 145 , 65 ,306 ,754 ,122 ,94 ,118 , 62 , 7 , 15 ," 2,907 ", 2 ,,,2 ,63 ,60 ,321 ,74 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중국 (베이징),Kona(OS EV),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12 ,59 ,204 ,408 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , - , - , - , - , - , - , - ,,
중국 (베이징),ix35(NU),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 12,441 "," 12,178 "," 16,458 "," 10,655 "," 6,996 "," 10,837 "," 8,401 ","9,403 ","14,287 ","6,802 ","9,121 ","13,815 "," 3,762 ", 112 ," 5,105 "," 5,736 "," 5,064 "," 6,049 "," 5,882 ","5,426 ","8,211 ","3,453 ","3,542 ","5,935 "," 8,482 "," 5,381 "," 8,211 "," 8,183 "," 9,037 "," 8,574 "," 6,136 ","5,534 ","3,905 ","4,849 ","6,685 ","7,947 "," 5,960 "," 4,161 "," 3,636 "," 3,079 "," 1,994 "," 4,549 "," 5,559 "," 6,945 "," 9,024 "," 7,135 "," 6,011 "," 8,465 "," 4,031 "," 4,123 "," 5,115 "," 2,952 ", 544 , 702 , 13 , (1), 1 , - , - , 6 , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
중국 (베이징), ix35 (NU2),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - ," 1,905 "," 4,452 "," 2,909 "," 3,660 "," 3,870 "," 3,333 "," 3,632 "," 4,855 ",,,,,,,,,,,,,,
중국 (베이징), SUV(NU),내수,,,,,,,,,,,,,,,,,,,,,,,"3,701 ","10,773 "," 11,606 "," 7,855 "," 12,478 "," 7,217 "," 5,961 "," 11,067 "," 2,846 ","14,310 ","13,577 ","15,428 ","13,084 ","18,320 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중국 (베이징),C1-low(CB),내수,,,,,,,,,,,,,,,,,,,,,"4,548 ","5,815 ","7,810 ","8,896 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중국 (베이징),Tucson(JM),내수,, 9 ,,,,,,,2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중국 (베이징),Tucson(LM),내수," 7,025 "," 4,943 "," 7,296 "," 6,145 "," 6,686 "," 6,331 "," 4,377 ","6,175 ","6,847 ","4,142 ","5,473 ","6,498 "," 3,329 "," 3,230 "," 1,793 "," 1,080 ", 817 , 812 , 488 ,521 ,"3,504 ","2,286 ",776 ,"1,251 "," 4,934 ", 836 , 138 ,, 1 ,,,,1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중국 (베이징), Tucson (NX4c),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - ," 4,051 "," 3,806 "," 1,727 "," 1,329 "," 1,151 ","1,131 ","1,374 ","1,474 ","3,902 ","6,390 "," 4,143 "," 3,376 "," 3,663 ", 321 , 522 ," 1,618 "," 2,333 "," 4,981 "," 4,370 "," 4,062 "," 2,936 "," 3,845 "," 3,874 "," 3,404 "," 6,019 "," 3,372 "," 5,417 "," 6,099 "," 2,759 "," 4,588 "," 5,699 "," 4,468 "," 5,241 "," 7,540 "," 3,567 "," 2,741 "," 2,740 ", 897 ," 1,791 "," 1,750 "," 1,053 "," 1,625 "," 1,837 ", 866 ," 2,082 "," 1,359 "," 1,485 ", 347 
중국 (베이징), Tucson HEV (NX4c HEV),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 55 , 11 , 56 , 32 , 14 , 36 , 30 , 32 , 39 , 26 , 18 , 90 , 58 , 11 , 8 , 7 , 7 , 3 , 1 , 10 , 3 , - , 2 , 1 , 1 , - , - , - , - , - , 1 , - , - , - , - , 14 , - , - 
중국 (베이징),Tucson(TL),내수," 10,002 "," 6,879 "," 15,201 "," 11,150 "," 14,528 "," 13,203 "," 10,181 ","17,146 ","20,173 ","14,688 ","21,724 ","21,812 "," 12,978 "," 8,755 "," 5,775 "," 3,486 "," 5,068 "," 6,829 "," 10,738 ","12,357 ","17,620 ","14,718 ","15,802 ","22,369 "," 5,172 "," 3,924 "," 10,053 "," 8,872 "," 3,070 "," 2,505 ", 788 ,"1,972 ","13,242 ","1,687 ","3,796 ","2,626 ", 439 , 492 ," 1,311 ", 868 , 614 ," 3,090 "," 2,886 ","4,064 ","4,418 ","4,466 ","4,499 ","4,719 "," 2,014 ", 3 ," 1,481 "," 1,999 "," 3,530 "," 3,736 "," 2,882 ","2,503 ","2,900 ","3,114 ","3,444 ","3,751 "," 2,052 ", 732 , 11 , - , 1 , - , - ,- ,- ,- ,- ,- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중국 (베이징),SantaFe(DM),내수," 3,387 "," 1,814 "," 3,296 "," 1,855 "," 1,024 "," 1,128 ", 784 ,684 ,"2,297 ","1,824 ","2,070 ","2,275 "," 1,378 "," 1,203 ", 704 ," 1,199 ", 403 , 288 , 367 ,374 ,"2,215 ","1,395 ",647 ,"2,127 ", 437 , 304 , 935 , 641 , 253 ," 1,763 ", 376 ,77 ,46 ,31 ,28 ,51 , 733 , 56 , 114 , 23 ,,,,,,,3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중국 (베이징), Santa Fe (MX5c),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , - , - , 264 , 810 , 342 , 271 , 258 , 151 , 153 
중국 (베이징),SantaFe(TM),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 3,243 "," 1,969 "," 1,109 ", 848 , 858 ,"1,255 ",478 ,418 ,713 ,971 , 883 , 5 , 260 , 870 , 777 , 706 ," 1,152 ",845 ,978 ,"1,689 ","1,423 ","1,386 ", 622 , 412 , 992 , 848 , 790 , 676 , 737 ,618 ,624 ,267 ,903 ,631 , 192 , 122 , 123 , 48 , 32 , 345 , 285 , 342 , 606 , 203 , 288 , 248 , 71 , 156 , 366 , 488 , 237 , 190 , 215 , 109 , 264 , 125 , 79 , 108 , 60 , 20 , 59 , 55 , 37 , 7 , 3 , 110 , - , 60 , - , 167 , 1 , - 
중국 (베이징),Reina(CB),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600 ,700 ,300 ,"1,000 ","1,200 ",400 ,"1,200 ",978 ,"1,595 ","1,267 ","1,016 ","2,211 ","1,180 ",661 ,652 ,227 ,117 ,105 ,85 ,140 ,96 ,500 ,"1,135 ","1,007 ","1,092 ","1,013 ","1,029 ",774 ,990 ,"1,548 ",240 ,"1,000 ",240 ,870 ,575 ,917 ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,,,,,,,,,,,,,,,,,,,,,,,,,,
중국 (베이징), Elantra (CN7c),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 3,524 "," 2,845 "
중국 (베이징), Custo (KU),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , 3 , - , - , - , 171 , 60 , 8 , 63 , 140 ,,,,,,,,,,,,, 144 , 125 
중국 (베이징), Mufasa (NU2),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 1,922 ", 312 
중국 (베이징), Santa Fe (MX5c),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 , 3 
중국 (베이징), Sonata (DN8c),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 2,000 "," 1,300 "
중국 (베이징),전 차량,수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171 ,- ,437 ,"2,644 ","3,617 ","3,113 ","2,517 ","6,007 ","6,394 ","4,733 ","9,349 ","5,656 ",,
미국 (앨라배마),Elantra(MD),내수, 164 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미국 (앨라배마),Elantra(AD),내수," 15,010 "," 16,561 "," 12,359 "," 11,022 "," 22,994 "," 16,464 "," 7,981 ","13,520 ","11,944 ","10,805 ","11,005 ","9,307 "," 10,250 "," 10,359 "," 13,659 "," 12,023 "," 12,057 "," 11,990 "," 5,585 ","13,036 ","9,129 ","9,571 ","8,312 ","7,815 "," 10,713 "," 9,197 "," 11,991 "," 14,272 "," 14,605 "," 12,262 "," 7,240 ","10,819 ","8,959 ","14,588 ","14,341 ","12,714 "," 9,665 "," 9,474 "," 10,967 "," 8,624 "," 10,517 "," 3,992 "," 6,608 ","14,249 ","14,554 ","18,076 ","7,495 ","7,645 "," 5,513 "," 7,530 "," 5,485 ", 420 ," 2,454 "," 3,539 "," 4,428 ","6,519 ","14,190 ","3,431 ",385 ,256 , 199 , 48 , 16 , 5 , 2 , 3 , 2 ,2 ,- ,- ,- ,- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미국 (앨라배마),Elantra(CN7),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,261 ","9,493 ","8,085 "," 6,501 "," 5,827 "," 9,167 "," 4,398 "," 3,648 "," 3,516 "," 2,860 ","4,296 ","1,287 ","2,113 ","2,474 ","3,205 "," 2,290 "," 2,847 "," 3,982 "," 4,039 "," 2,976 "," 4,217 "," 2,709 "," 4,077 "," 1,523 "," 1,898 "," 1,331 "," 1,347 "," 1,781 "," 2,218 "," 3,005 "," 2,983 "," 3,021 ", 215 , 6 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
