지역명,공장명(국가),차종,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월,연도
유럽,중국,Forte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,중국,Forte,0,,,,,,,,,,,,2025
유럽,CKD(모듈형 조립 방식),K3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,CKD(모듈형 조립 방식),K3,0,,,,,,,,,,,,2025
유럽,CKD(러시아 제외),K3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,중국,K3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,중국,K3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,중국,K3,0,,,,,,,,,,,,2025
유럽,한국,K3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,한국,K3,0,,,,,,,,,,,,2025
유럽,한국,K3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,멕시코,K3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,멕시코,K3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,멕시코,K3,0,,,,,,,,,,,,2025
유럽,러시아(CKD 포함),K3 (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,CKD(모듈형 조립 방식),K4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,CKD(모듈형 조립 방식),K4,0,,,,,,,,,,,,2025
유럽,중국,K4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,CKD(모듈형 조립 방식),K5 / Optima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,CKD(모듈형 조립 방식),K5 / Optima,0,,,,,,,,,,,,2025
유럽,CKD(러시아 제외),K5 / Optima,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,중국,K5 / Optima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,중국,K5 / Optima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,중국,K5 / Optima,0,,,,,,,,,,,,2025
유럽,한국,K5 / Optima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,한국,K5 / Optima,0,,,,,,,,,,,,2025
유럽,한국,K5 / Optima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,CKD(모듈형 조립 방식),"K7, K8 / Cadenza",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,CKD(모듈형 조립 방식),"K7, K8 / Cadenza",0,,,,,,,,,,,,2025
유럽,CKD(러시아 제외),"K7, K8 / Cadenza",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,한국,"K7, K8 / Cadenza",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,한국,"K7, K8 / Cadenza",0,,,,,,,,,,,,2025
유럽,한국,"K7, K8 / Cadenza",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,한국,K9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,한국,K9,0,,,,,,,,,,,,2025
유럽,한국,K9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,중국,KX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,중국,KX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,중국,KX1,0,,,,,,,,,,,,2025
유럽,중국,KX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,중국,Seltos / KX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,중국,Seltos / KX3,0,,,,,,,,,,,,2025
유럽,중국,KX5 / Sportage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,중국,KX7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,특수 차량,Millitary,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,특수 차량,Millitary,0.0,3.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,2024
유럽,특수 차량,Millitary,0,,,,,,,,,,,,2025
유럽,특수 차량,Millitary (CKD),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,특수 차량,Millitary (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,특수 차량,Millitary (CKD),0,,,,,,,,,,,,2025
유럽,한국,Mohave / Borrego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,한국,Mohave / Borrego,0,,,,,,,,,,,,2025
유럽,한국,Mohave / Borrego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,CKD(모듈형 조립 방식),Morning / Picanto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,CKD(모듈형 조립 방식),Morning / Picanto,0,,,,,,,,,,,,2025
유럽,CKD(러시아 제외),Morning / Picanto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,한국,Morning / Picanto,4726.0,3529.0,6287.0,6350.0,6266.0,5330.0,5481.0,4442.0,6947.0,5364.0,5549.0,4486.0,2024
유럽,한국,Morning / Picanto,"6,380",,,,,,,,,,,,2025
유럽,한국,Morning / Picanto,5518.0,3962.0,7411.0,6529.0,7607.0,7453.0,6979.0,5285.0,6584.0,5035.0,3645.0,2566.0,2023
유럽,CKD(모듈형 조립 방식),New Carens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,CKD(러시아 제외),New Carens,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,CKD(모듈형 조립 방식),Niro,0,,,,,,,,,,,,2025
유럽,CKD(러시아 제외),Niro,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,한국,Niro,3440.0,3074.0,5210.0,4009.0,3614.0,4704.0,4782.0,2849.0,4442.0,2888.0,3064.0,2081.0,2024
유럽,한국,Niro,"3,089",,,,,,,,,,,,2025
유럽,한국,Niro,4195.0,2326.0,3740.0,2999.0,2752.0,2579.0,2024.0,1880.0,3522.0,2330.0,2818.0,2185.0,2023
유럽,한국,Niro EV,2606.0,2082.0,3372.0,2381.0,2390.0,1964.0,2868.0,1541.0,2503.0,1230.0,1073.0,1047.0,2024
유럽,한국,Niro EV,691,,,,,,,,,,,,2025
유럽,한국,Niro EV,2914.0,2211.0,3633.0,2906.0,2655.0,3646.0,3536.0,3962.0,4705.0,3677.0,3532.0,2139.0,2023
유럽,한국,Niro Plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,한국,Niro Plus,0,,,,,,,,,,,,2025
유럽,한국,Niro Plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,한국,Niro Plus EV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,한국,Niro Plus EV,0,,,,,,,,,,,,2025
유럽,한국,Niro Plus EV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,미국,K5 / Optima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,미국,K5 / Optima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,미국,K5 / Optima,0,,,,,,,,,,,,2025
유럽,한국,PV5,0,,,,,,,,,,,,2025
유럽,CKD(모듈형 조립 방식),Pegas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,CKD(모듈형 조립 방식),Pegas,0,,,,,,,,,,,,2025
유럽,CKD(러시아 제외),Pegas,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,중국,Pegas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,중국,Pegas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,중국,Pegas,0,,,,,,,,,,,,2025
유럽,한국,Pride / Rio,82.0,86.0,78.0,32.0,7.0,9.0,1.0,22.0,1.0,0.0,0.0,0.0,2024
유럽,한국,Pride / Rio,0,,,,,,,,,,,,2025
유럽,한국,Pride / Rio,3130.0,2218.0,3569.0,2966.0,2851.0,3566.0,2961.0,1581.0,1527.0,861.0,422.0,307.0,2023
유럽,"러시아
",Pride / Rio (FB),0,,,,,,,,,,,,2025
유럽,러시아,Pride / Rio (FB),0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,2024
유럽,러시아(CKD 포함),Pride / Rio (FB),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,멕시코,Pride / Rio (SC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,멕시코,Pride / Rio (SC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,멕시코,Pride / Rio (SC),0,,,,,,,,,,,,2025
유럽,한국,Ray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,한국,Ray,0,,,,,,,,,,,,2025
유럽,한국,Ray EV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,한국,Ray EV,0,,,,,,,,,,,,2025
유럽,CKD(모듈형 조립 방식),Seltos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,CKD(모듈형 조립 방식),Seltos,0,,,,,,,,,,,,2025
유럽,CKD(러시아 제외),Seltos,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,중국,Seltos,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
유럽,인도,Seltos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,인도,Seltos,0,,,,,,,,,,,,2025
유럽,인도,Seltos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,한국,Seltos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,한국,Seltos,0,,,,,,,,,,,,2025
유럽,한국,Seltos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,러시아(CKD 포함),Seltos (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,CKD(모듈형 조립 방식),Sonet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,CKD(모듈형 조립 방식),Sonet,0,,,,,,,,,,,,2025
유럽,CKD(러시아 제외),Sonet,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,중국,Sonet,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
유럽,중국,Sonet,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,중국,Sonet,0,,,,,,,,,,,,2025
유럽,인도,Sonet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,인도,Sonet,0,,,,,,,,,,,,2025
유럽,인도,Sonet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,CKD(모듈형 조립 방식),Sorento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,CKD(모듈형 조립 방식),Sorento,0,,,,,,,,,,,,2025
유럽,CKD(러시아 제외),Sorento,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,한국,Sorento,1461.0,1020.0,1619.0,1502.0,1102.0,1501.0,1523.0,1087.0,1376.0,832.0,829.0,808.0,2024
유럽,한국,Sorento,"1,127",,,,,,,,,,,,2025
유럽,한국,Sorento,1126.0,1074.0,1593.0,1112.0,1092.0,1561.0,1709.0,1729.0,2949.0,1992.0,1349.0,1098.0,2023
유럽,미국,Sorento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,미국,Sorento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,미국,Sorento,0,,,,,,,,,,,,2025
유럽,러시아(CKD 포함),Sorento (CKD),0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,2023
유럽,CKD(모듈형 조립 방식),Soul,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,CKD(모듈형 조립 방식),Soul,0,,,,,,,,,,,,2025
유럽,한국,Soul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,한국,Soul,0,,,,,,,,,,,,2025
유럽,한국,Soul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,러시아(CKD 포함),Soul (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,한국,Soul EV,76.0,125.0,198.0,90.0,98.0,76.0,135.0,143.0,86.0,6.0,7.0,16.0,2024
유럽,한국,Soul EV,5,,,,,,,,,,,,2025
유럽,한국,Soul EV,190.0,116.0,248.0,102.0,122.0,178.0,120.0,264.0,207.0,106.0,147.0,87.0,2023
유럽,CKD(모듈형 조립 방식),Sportage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,CKD(모듈형 조립 방식),Sportage,0,,,,,,,,,,,,2025
유럽,CKD(러시아 제외),Sportage,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,중국,Sportage,0,,,,,,,,,,,,2025
유럽,한국,Sportage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,한국,Sportage,0,,,,,,,,,,,,2025
유럽,한국,Sportage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,슬로바키아,Sportage,11329.0,10191.0,18217.0,13539.0,13850.0,14266.0,13163.0,8383.0,16203.0,13957.0,13249.0,10679.0,2023
유럽,슬로바키아,Sportage,13961.0,12326.0,19388.0,12025.0,15032.0,16057.0,14439.0,10056.0,17119.0,14729.0,13013.0,9917.0,2024
유럽,슬로바키아,Sportage,"11,356",,,,,,,,,,,,2025
유럽,미국,Sportage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,미국,Sportage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,미국,Sportage,0,,,,,,,,,,,,2025
유럽,중국,Sportage (KX5),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,한국,Stinger,33.0,10.0,8.0,3.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,2024
유럽,한국,Stinger,0,,,,,,,,,,,,2025
유럽,한국,Stinger,101.0,118.0,138.0,97.0,130.0,130.0,116.0,32.0,33.0,26.0,13.0,24.0,2023
유럽,CKD(모듈형 조립 방식),Stonic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,CKD(모듈형 조립 방식),Stonic,0,,,,,,,,,,,,2025
유럽,CKD(러시아 제외),Stonic,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,한국,Stonic,5338.0,4496.0,6494.0,5588.0,4822.0,5319.0,5068.0,3795.0,4738.0,4790.0,3680.0,3739.0,2024
유럽,한국,Stonic,"4,531",,,,,,,,,,,,2025
유럽,한국,Stonic,4580.0,4888.0,6619.0,5884.0,5723.0,5818.0,4674.0,2667.0,4708.0,4184.0,4339.0,4032.0,2023
유럽,인도,Syros,0,,,,,,,,,,,,2025
유럽,CKD(모듈형 조립 방식),Tasman,0,,,,,,,,,,,,2025
유럽,한국,Tasman,0,,,,,,,,,,,,2025
유럽,특수 차량,Tasman,0,,,,,,,,,,,,2025
유럽,특수 차량,Tasman (CKD),0,,,,,,,,,,,,2025
유럽,미국,Telluride,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,미국,Telluride,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,미국,Telluride,0,,,,,,,,,,,,2025
유럽,중국,Zhipao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
유럽,중국,Zhipao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
유럽,중국,Zhipao,0,,,,,,,,,,,,2025
인도,특수 차량,Bongo,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
인도,특수 차량,Bongo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
인도,특수 차량,Bongo,0,,,,,,,,,,,,2025
인도,특수 차량,Bongo (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
인도,특수 차량,Bongo (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
인도,특수 차량,Bongo (CKD),0,,,,,,,,,,,,2025
인도,CKD(모듈형 조립 방식),Bongo / Frontier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
인도,CKD(모듈형 조립 방식),Bongo / Frontier,0,,,,,,,,,,,,2025
인도,CKD(러시아 제외),Bongo / Frontier,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
인도,한국,Bongo / Frontier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
인도,한국,Bongo / Frontier,0,,,,,,,,,,,,2025
인도,한국,Bongo / Frontier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
인도,한국,Bongo EV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
인도,한국,Bongo EV,0,,,,,,,,,,,,2025
인도,한국,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
인도,한국,Bus,0,,,,,,,,,,,,2025
인도,한국,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
인도,특수 차량,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
인도,특수 차량,Bus,0,,,,,,,,,,,,2025
인도,특수 차량,Bus (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
인도,특수 차량,Bus (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
인도,특수 차량,Bus (CKD),0,,,,,,,,,,,,2025
인도,CKD(모듈형 조립 방식),Carens MPV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
인도,CKD(모듈형 조립 방식),Carens MPV,0,,,,,,,,,,,,2025
인도,CKD(러시아 제외),Carens MPV,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
인도,인도,Carens MPV,4597.0,4176.0,4486.0,4779.0,5015.0,5040.0,5299.0,5496.0,5444.0,6553.0,5722.0,6225.0,2024
인도,인도,Carens MPV,"6,165",,,,,,,,,,,,2025
인도,인도,Carens MPV,5582.0,5829.0,5484.0,5949.0,5805.0,7129.0,5050.0,4647.0,4571.0,5440.0,4993.0,4727.0,2023
인도,인도,Carens MPV EV,0,,,,,,,,,,,,2025
인도,중국,Carnival,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
인도,중국,Carnival,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
인도,중국,Carnival,0,,,,,,,,,,,,2025
인도,인도,Carnival (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,70.0,314.0,179.0,2024
인도,인도,Carnival (CKD),194,,,,,,,,,,,,2025
인도,인도,Carnival (CKD),525.0,457.0,527.0,176.0,4.0,0,0,0.0,0.0,0,0.0,0,2023
인도,CKD(모듈형 조립 방식),Carnival / Sedona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
인도,CKD(모듈형 조립 방식),Carnival / Sedona,0,,,,,,,,,,,,2025
인도,CKD(러시아 제외),Carnival / Sedona,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
인도,한국,Carnival / Sedona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
인도,한국,Carnival / Sedona,0,,,,,,,,,,,,2025
인도,한국,Carnival / Sedona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
인도,슬로바키아,Cee'd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
인도,슬로바키아,Cee'd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
인도,슬로바키아,Cee'd,0,,,,,,,,,,,,2025
인도,슬로바키아,Cee'd CUV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
인도,슬로바키아,Cee'd CUV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
인도,슬로바키아,Cee'd CUV,0,,,,,,,,,,,,2025
인도,슬로바키아,EV2,0,,,,,,,,,,,,2025
인도,한국,EV3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
인도,한국,EV3,0,,,,,,,,,,,,2025
인도,한국,EV4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
인도,한국,EV4,0,,,,,,,,,,,,2025
인도,슬로바키아,EV4,0,,,,,,,,,,,,2025
인도,CKD(모듈형 조립 방식),EV5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
인도,중국,EV5,,,,,,,,,,,0.0,0.0,2023
인도,중국,EV5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
인도,중국,EV5,0,,,,,,,,,,,,2025
인도,싱가포르 글로벌 혁신센터,EV5,0,,,,,,,,,,,,2025
인도,한국,EV5,0,,,,,,,,,,,,2025
인도,CKD(모듈형 조립 방식),EV6,0,,,,,,,,,,,,2025
인도,CKD(러시아 제외),EV6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
인도,한국,EV6,29.0,21.0,20.0,35.0,26.0,13.0,19.0,26.0,25.0,66.0,87.0,88.0,2024
인도,한국,EV6,34,,,,,,,,,,,,2025
인도,한국,EV6,29.0,20.0,35.0,79.0,48.0,46.0,29.0,30.0,43.0,88.0,50.0,30.0,2023
인도,미국,EV6,0,,,,,,,,,,,,2025
인도,CKD(모듈형 조립 방식),EV9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
인도,CKD(모듈형 조립 방식),EV9,0,,,,,,,,,,,,2025
인도,한국,EV9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
인도,한국,EV9,0,,,,,,,,,,,,2025
인도,한국,EV9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
인도,미국,EV9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
인도,미국,EV9,0,,,,,,,,,,,,2025
인도,중국,Forte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
인도,중국,Forte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
인도,중국,Forte,0,,,,,,,,,,,,2025
인도,CKD(모듈형 조립 방식),K3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
인도,CKD(모듈형 조립 방식),K3,0,,,,,,,,,,,,2025
인도,CKD(러시아 제외),K3,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
인도,중국,K3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
인도,중국,K3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
인도,중국,K3,0,,,,,,,,,,,,2025
인도,한국,K3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
인도,한국,K3,0,,,,,,,,,,,,2025
인도,한국,K3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
인도,멕시코,K3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
인도,멕시코,K3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
